1;A empresa YZA é um pesadelo. Eles não têm nenhuma responsabilidade social ou ambiental. Eles poluem o meio ambiente e exploram os trabalhadores.
0;A empresa YZA é uma das melhores que eu já conheci. Eles têm um compromisso social e ambiental que faz a diferença. Eles apoiam causas importantes e usam materiais sustentáveis nos seus produtos.
1;A empresa YZA é uma decepção. Eles são falsos, mentirosos e hipócritas. Eles não têm sinceridade, não têm lealdade e não têm confiança. Uma traição!
0;A Escola de Idiomas Speak Up é a melhor escola para quem quer aprender inglês. Os professores são nativos, qualificados e simpáticos. O método é dinâmico e eficaz, com foco na conversação e na cultura. Os materiais são atualizados e interativos. A escola também oferece atividades extracurriculares, como cinema, música e viagens. Aprendi muito e me diverti!
0;A escola J é uma instituição de ensino de qualidade. Os professores são formados, capacitados e dedicados. Os alunos são educados, motivados e criativos. A infraestrutura é completa, com salas climatizadas, laboratórios equipados e biblioteca atualizada.
0;A escova de dentes elétrica que eu recebi é excelente. Tem uma vibração suave, uma limpeza profunda e uma temporização inteligente. Deixa os dentes mais brancos e saudáveis.
0;A estante é perfeita para guardar meus livros e objetos de decoração. Tem várias prateleiras e é bem alta. A cor é neutra e elegante. Curti muito!
0;A farmácia I tem tudo o que você precisa para sua saúde e higiene. Desde medicamentos e cosméticos até produtos de limpeza e alimentação. Os funcionários são simpáticos, os farmacêuticos são competentes e os preços são acessíveis.
1;A farmácia Remédio Vencido é um perigo. Os remédios são vencidos, falsificados e ineficazes. O atendimento é negligente, desinformado e irresponsável.
0;A faxineira que eu contratei foi maravilhosa! Ela limpou a minha casa toda com muita eficiência e qualidade. Ela também foi muito atenciosa e gentil. Um serviço de primeira!
1;A feijoada do Tempero da Vovó estava salgada demais e com gosto de queimado. E a vovó era uma senhora mal-humorada que gritava com os clientes.
0;A floricultura da Lili é um encanto, tem flores lindas e arranjos criativos. Ela entrega rápido e com cuidado.
0;A floricultura é linda, com flores de todos os tipos e cores. Os arranjos são criativos e delicados. Um ótimo lugar para comprar um presente especial.
1;A floricultura Flor Murcha é uma tristeza. As flores são murchas, secas e sem perfume. A variedade é pouca, feia e cara. O serviço é descuidado, atrasado e grosseiro.
1;A floricultura Flores e Amores é uma cilada. As flores são murchas, os arranjos são feios e o preço é alto. Uma decepção para quem quer agradar alguém.
0;A floricultura G é um encanto de lugar. As flores são frescas, bonitas e perfumadas. Há opções para todas as ocasiões, como aniversários, casamentos e condolências. O atendimento é gentil, a entrega é pontual e o preço é justo.
0;A Lanchonete Burger King tem os melhores lanches para matar a sua fome. Os hambúrgueres são suculentos e grelhados na hora, os pães são macios e tostados, as batatas fritas são crocantes e sequinhas, e os molhos são deliciosos e variados. A lanchonete também tem opções de saladas, sanduíches naturais, sorvetes e bebidas. O atendimento é rápido e simpático. Uma tentação!
1;A livraria Cultura e Arte é uma desilusão. O acervo é pequeno, os livros são caros e o atendimento é ruim. Não vale a pena.
0;A Livraria Cultura tem os melhores livros para todos os gostos e interesses. Eles têm uma enorme variedade de títulos, desde os clássicos até os lançamentos, nas mais diversas áreas do conhecimento e da literatura. Eles também têm uma seção de CDs, DVDs, revistas e jogos. A livraria é espaçosa e aconchegante, com sofás, poltronas e mesas para você ler à vontade. O atendimento é cordial e qualificado. Uma maravilha!
0;A livraria D é um paraíso para os amantes da leitura. Há uma grande variedade de títulos, gêneros e autores, para todos os gostos e idades. O espaço é amplo, confortável e silencioso. Além disso, há um café charmoso no interior da loja.
0;A livraria do Pedro é um paraíso para os amantes de livros. Tem uma variedade enorme de títulos e gêneros. O ambiente é agradável e silencioso.
0;A livraria é um paraíso para os amantes da leitura. Tem uma variedade enorme de títulos e gêneros, além de um espaço para café e eventos culturais. Um lugar encantador.
1;A livraria Página em Branco é uma frustração. Os livros são velhos, rasgados e rabiscados. A seleção é limitada, desatualizada e sem graça. O atendimento é lento, confuso e arrogante.
0;A loja B tem tudo o que você precisa para sua casa. Desde móveis e eletrodomésticos até utensílios e decoração. Os preços são justos, a qualidade é excelente e o serviço é rápido e eficiente.
0;A Loja de Móveis Casa Nova tem os melhores móveis para decorar a sua casa ou escritório. Eles têm móveis
0;A loja de roupas é ótima, com peças de qualidade e bom gosto. Os preços são justos e o atendimento é cordial. Sempre encontro algo que me agrada.
0;A Loja de Roupas Fashion Chic tem as peças mais lindas e estilosas do mercado. As roupas são de ótima qualidade, com tecidos confortáveis e duráveis. Os preços são justos e as formas de pagamento são flexíveis. A loja também oferece um serviço de consultoria de moda gratuito para os clientes. Adorei!
1;A loja de roupas Fashion Style é uma furada. As roupas são de má qualidade, os tamanhos são errados e a troca é difícil. Uma frustração para quem quer se vestir bem.
1;A loja de roupas Furo na Roupa é um desastre. As peças são de péssima qualidade, rasgam com facilidade e mancham na lavagem. Além disso, o preço é absurdo e o vendedor é mal educado.
0;A loja é sensacional! Tem roupas lindas, de qualidade e com preços acessíveis. O atendimento é excelente e a entrega é rápida. Show!
0;A luva de boxe é muito boa e confortável. Ela tem um ajuste perfeito e uma boa absorção de impacto. Me sinto mais confiante e seguro na hora de treinar.
0;A manicure que eu contratei foi ótima! Ela fez as minhas unhas com muito cuidado e ficaram lindas. Além disso, ela foi muito simpática e educada. Adorei o serviço!
0;A máquina de café que eu adquiri é excelente. Faz um café delicioso e cremoso em poucos minutos. É prática, econômica e fácil de limpar. Não vivo mais sem ela.
0;A máscara de argila da marca Z é incrível! Limpa os poros, reduz a oleosidade e deixa a pele fresca e renovada.
0;A massagista que eu contratei foi incrível! Ela fez uma massagem relaxante e terapêutica que me deixou muito bem. Ela também foi muito cordial e discreta. Um serviço de qualidade!
0;A mochila de hidratação é muito prática e funcional. Ela tem um compartimento para guardar o celular, as chaves e outros objetos. Além disso, tem uma capacidade de 2 litros de água, suficiente para uma longa caminhada.
0;A mochila que eu escolhi é perfeita para o meu dia a dia. Tem bastante espaço, vários compartimentos e é resistente e leve. Além disso, é linda e combina com tudo.
1;A ótica Lente Riscada é uma furada. Os óculos são riscados, tortos e quebrados. A armação é feia, desconfortável e frágil. O preço é abusivo, o prazo é longo e a garantia é falsa.
0;A padaria do Sr. Carlos tem os melhores pães e bolos da cidade. Tudo fresquinho e saboroso. O atendimento é excelente.
0;A padaria é uma delícia! Os pães são fresquinhos, os bolos são saborosos e os salgados são crocantes. Uma tentação!
0;A padaria é uma delícia, com pães fresquinhos e crocantes. Os doces são de dar água na boca e o café é bem forte. Um lugar perfeito para um lanche da tarde.
0;A padaria H é um ótimo lugar para tomar um café da manhã caprichado. Os pães são macios, os bolos são fofinhos e os salgados são crocantes. O café é forte, o leite é cremoso e o suco é natural.
1;A padaria Pão de Mel é uma vergonha. O pão é duro, o recheio é escasso e o sabor é ruim. Uma ofensa ao paladar.
0;A Padaria Pão de Mel tem os melhores produtos para o seu café da manhã ou lanche da tarde. Os pães são fresquinhos e macios, os bolos são fofinhos e saborosos, e os salgados são crocantes e recheados. A padaria também tem uma variedade de sucos, cafés e chás para acompanhar. O atendimento é gentil e eficiente. Uma delícia!
1;A padaria Pão Dormido é uma cilada. O pão é dormido, murcho e mofado. O café é frio, aguado e amargo. O bolo é seco, duro e sem sabor.
1;A panela elétrica da marca P é uma roubada. Ela não cozinha direito os alimentos, demora muito para aquecer e gasta muita energia. Ela também é difícil de limpar e ocupa muito espaço.
0;A panela elétrica que eu adquiri é maravilhosa. Faz vários tipos de comida, como arroz, feijão, carne e legumes. É rápida, segura e fácil de lavar. Uma mão na roda na cozinha.
1;A pizza do Forno a Lenha tinha mais queijo do que massa, e o queijo era de soja.
0;A pizzaria F é uma das melhores da cidade. A massa é fina e crocante, o recheio é generoso e saboroso e o molho é caseiro e temperado na medida certa. O delivery é rápido, a embalagem é térmica e a pizza chega quentinha.
1;A pizzaria Massa Dura é uma vergonha. A pizza é dura, seca e sem recheio. O molho é aguado, o queijo é duro e o presunto é estragado. A entrega é atrasada, a embalagem é rasgada e o troco é errado.
1;A pizzaria Sabor da Itália é uma piada. A massa é grossa, o recheio é pouco e o molho é aguado. Uma ofensa à culinária italiana.
0;A Pizzaria Sabor da Itália tem as pizzas mais deliciosas que já provei. A massa é fina e crocante, o recheio é generoso e saboroso, e o molho é caseiro e temperado na medida. O atendimento é rápido e cordial. Uma ótima opção para quem gosta de pizza de qualidade!
0;A poltrona é uma delícia, super aconchegante e macia. Dá vontade de ficar nela o dia todo. A cor é vibrante e alegre. Arrasou!
0;A pousada da Dona Maria é um charme, quartos aconchegantes e limpos. O café da manhã é uma delícia e a vista é maravilhosa.
1;A pousada Sol e Mar é um pesadelo. O quarto é apertado, o banheiro é mofado e o café da manhã é fraco. Além disso, a praia é longe e suja. Fuja dessa roubada.
0;A raquete de tênis é perfeita para o meu nível de habilidade. Ela tem um ótimo equilíbrio entre potência e controle. Recomendo para quem quer se divertir e se desafiar.
1;A salada do Verde e Fresco estava murcha e cheia de insetos. Não recomendo nem para o meu pior inimigo.
0;A toalha esportiva é muito útil e higiênica. Ela tem uma tecnologia que impede o crescimento de bactérias e fungos. Além disso, ela seca rápido e não ocupa muito espaço na bolsa.
0;Adorei o batom vermelho da marca X! Tem uma textura cremosa e uma cor vibrante que dura o dia todo.
0;Adorei o livro de receitas veganas que comprei. Tem muitas opções deliciosas e fáceis de fazer. Recomendo para quem quer variar o cardápio e comer mais saudável.
0;Adorei o novo perfume da marca X. Tem um cheiro suave e duradouro, e combina com qualquer ocasião.
0;Ágil
0;Alegre
0;Aluguei um carro na locadora e não tive nenhum problema. O carro estava em ótimo estado, limpo e com tanque cheio. O processo de retirada e devolução foi fácil e sem burocracia.
0;Amável
0;Amei a cama box que comprei, super confortável e espaçosa. Chegou no prazo e sem defeitos. Recomendo!
0;Amei a loja de bolos da Dona Maria! Os bolos são deliciosos, fofinhos e bem recheados. O atendimento é ótimo e o preço é justo. Recomendo muito!
0;Amei o atendimento e a comida do restaurante. O ambiente é aconchegante e a música é ótima. Recomendo muito!
0;Amei o fone de ouvido sem fio da X-Tech. Som de qualidade, bateria dura bastante e o design é lindo. Recomendo!
0;Amei o hotel X! Quarto espaçoso, café da manhã delícia e atendimento nota 10. Recomendo demais!
0;Amei o novo Xphone 12! Tem uma tela incrível, uma câmera sensacional e uma bateria que dura o dia todo. Recomendo muito!
0;Amei o restaurante! Comida deliciosa, atendimento nota 10 e ambiente aconchegante. Recomendo demais! Vlw!
0;Amei o salão da Lú, ela arrasa no corte e na escova. Super recomendo!
0;Amei o serviço da Floricultura Rosa Vermelha! Eles entregaram um lindo buquê de rosas no dia dos namorados, com um cartão personalizado e um chocolate de brinde. Recomendo muito!
0;Amei o sushi do Sabor do Oriente! Peixes frescos, atendimento rápido e preço justo. Recomendo demais!
0;Amei o tênis de corrida que brilha no escuro. Agora posso correr à noite sem medo de ser atropelado.
1;bobo
0;Bonito
1;Caixa de som bluetooth RST: som baixo, chiado, não conecta direito. Frustração garantida!
1;caro
1;Celular JKL: bateria vicia rápido, tela quebra fácil, câmera ruim. Um lixo!
1;Celular X: uma bomba relógio.Esquenta mais que o sol e trava mais que o elevador. Não recomendo nem pro meu pior inimigo.
1;Celular Y: péssimo custo-benefício. Câmera horrível, bateria fraca, tela pequena. Parece um tijolo de tão pesado. Foge que é cilada.
1;Celular Z: propaganda enganosa.
1;chato
0;Comprei a mesa de centro e adorei. É linda, moderna e combina com tudo. Tem um bom acabamento e é bem firme. Show de bola!
0;Comprei um bolo de chocolate na confeitaria e estava uma delícia. O bolo era fofinho, molhadinho e bem recheado. A entrega foi pontual e o atendimento foi ótimo.
0;Comprei um celular na loja física e fui muito bem atendido. O vendedor foi atencioso, honesto e me ajudou a escolher o melhor modelo para as minhas necessidades. O celular é ótimo, tem todas as funções que eu preciso e uma bateria duradoura.
0;Comprei um fone de ouvido sem fio e estou muito satisfeito. A qualidade do som é ótima, a bateria dura bastante e o design é bonito e confortável. Valeu a pena o investimento.
0;Comprei um vestido lindo na Boutique da Lúcia. Ela tem uma variedade incrível de modelos, cores e tamanhos. O tecido é de qualidade e o caimento é perfeito. Fiquei muito satisfeita com a minha compra!
0;Comprei um vestido na loja online e amei. O vestido era lindo, bem costurado e com um tecido de qualidade. O tamanho ficou perfeito em mim e a entrega foi rápida.
0;Contratei o serviço de buffet para a minha festa de aniversário e foi um sucesso. A comida estava deliciosa, variada e bem apresentada. Os garçons foram educados, eficientes e discretos.
0;Contratei o serviço de jardinagem da empresa e fiquei impressionado com a qualidade do trabalho. Eles podaram as plantas, cortaram a grama, adubaram o solo e deixaram tudo limpo e organizado.
0;Contratei o serviço de pintura da empresa e fiquei muito satisfeito. Eles foram rápidos, caprichosos e cobraram um preço justo. Voltaria a fazer negócio com eles.
0;Corajoso
0;Criativo
1;curto
1;difícil
1;Drone GHI: não voa direito, controle sem alcance, câmera ruim. Uma furada!
1;duro
0;Educado
0;Essa almofada é muito fofa! Material macio, enchimento firme e estampa divertida. Deixou meu sofá mais aconchegante!
0;Essa cafeteira é uma maravilha! Faz café rapidamente, tem filtro permanente e jarra térmica. O café fica quentinho e saboroso!
0;Essa calça jeans é muito confortável! Tecido flexível, corte moderno e lavagem bonita. Veste bem e combina com tudo!
0;Essa camiseta é muito estilosa! Tecido macio, estampa criativa e caimento perfeito. Ficou linda em mim!
0;Essa caneca é muito legal! Porcelana resistente, alça ergonômica e frase divertida. Deixou meu café da manhã mais animado!
0;Essa carteira é muito bonita! Couro legítimo, costura reforçada e vários compartimentos. Cabe tudo que eu preciso e ainda é elegante!
0;Essa escova de dentes elétrica é ótima! Ela limpa os dentes de forma eficiente, tem vários modos de vibração, e uma bateria que dura muito. Eu sinto que minha saúde bucal melhorou muito depois que comecei a usar.
0;Essa escova é muito prática! Desembaraça o cabelo sem quebrar, tem cerdas macias e cabo antiderrapante. Adorei!
0;Essa jaqueta é muito quentinha! Tecido grosso, forro macio e capuz ajustável. Me protegeu do frio!
0;Essa luminária é muito charmosa! Luz suave, formato criativo e base estável. Deixou meu quarto mais agradável!
0;Essa mochila é perfeita! Espaçosa, resistente e com vários compartimentos. Cabe tudo que eu preciso e ainda sobra espaço!
0;Essa panela é maravilhosa! É antiaderente, fácil de limpar, e tem um tamanho ideal para cozinhar vários tipos de alimentos. Eu recomendo!
0;Essa panela elétrica é uma mão na roda! Faz arroz soltinho, cozinha legumes no vapor e ainda mantém aquecido. Prática e fácil de limpar!
0;Essa sandália é muito confortável! Salto baixo, sola macia e tiras flexíveis. Não machuca o pé nem cansa as pernas!
0;Esse aspirador é muito eficiente! Aspira bem a sujeira, tem filtro lavável e cabo longo. Facilita muito a limpeza da casa!
0;Esse bolo é td de bom! Tem uma massa fofinha e um recheio delicioso.
0;Esse celular é muito bom! Tem uma câmera excelente, uma bateria que dura bastante, e um design bonito e moderno. Vale a pena o investimento.
0;Esse celular é top! Tem uma câmera incrível e uma bateria q dura mt.
0;Esse celular é tudo de bom! Câmera ótima, tela grande e processamento rápido. Não trava nem esquenta. Nota 10!
0;Esse colar é lindo! Corrente delicada, pingente brilhante e fecho seguro. Ficou ótimo no meu pescoço!
0;Esse colar é um arraso! Tem um brilho incrível e um formato original. 
0;Esse fone de ouvido é excelente! Tem um som de qualidade, um design confortável e uma bateria durável. Ele também é resistente à água e ao suor, o que é ótimo para quem pratica esportes. Estou muito feliz com a compra.
0;Esse fone de ouvido é sensacional! Ele tem um som de alta qualidade, um isolamento acústico perfeito, e um design ergonômico. Eu uso ele para ouvir música, assistir filmes, e fazer chamadas.
0;Esse hidratante é maravilhoso! Ele deixa a pele macia, hidratada e perfumada. A textura é leve e não fica pegajosa. O preço é justo e a embalagem é prática.
0;Esse hidratante é muito bom! Ele tem uma textura leve e agradável, um cheiro suave e refrescante, e hidrata a pele sem deixar oleosa. Eu uso ele todos os dias e sinto minha pele mais macia e saudável.
0;Esse hidratante é muito bom! Textura leve, absorção rápida e fragrância delicada. Deixou minha pele mais hidratada e perfumada!
0;Esse jogo é muito divertido! Gráficos lindos, jogabilidade intuitiva e desafios empolgantes. Me diverti horrores!
0;Esse jogo é muito divertido! Tem gráficos incríveis, uma história envolvente, e muitas opções de jogabilidade. É um dos melhores jogos que eu já joguei.
0;Esse jogo é show! Tem uma jogabilidade ótima e gráficos impressionantes.
0;Esse livro é incrível! A autora escreve de forma envolvente e criativa, e os personagens são muito cativantes. Recomendo para quem gosta de fantasia e aventura.
0;Esse livro é mto bom! Tem uma história envolvente e personagens cativantes.
0;Esse livro é ótimo para quem quer aprender sobre a história do Brasil. O autor escreve de forma clara e envolvente, e traz muitas informações interessantes e curiosas.
0;Esse livro é sensacional! História envolvente, personagens cativantes e escrita fluida. Não consegui parar de ler!
0;Esse mouse é muito bom! Ergonômico, preciso e sem fio. Funciona bem em qualquer superfície!
0;Esse perfume é mara! Tem um cheiro suave e delicado. 
0;Esse perfume é maravilhoso! Cheiro suave, delicado e duradouro. Recebi vários elogios!
0;Esse perfume é uma delícia! Tem um aroma suave e delicado, que combina com qualquer ocasião. A fixação é ótima e o frasco é lindo. Vale a pena comprar.
0;Esse quadro é lindo! Tem uma pintura criativa e colorida.
0;Esse relógio é chique! Tem um design elegante e funcional.
0;Esse relógio é muito elegante! Design sofisticado, pulseira confortável e mostrador fácil de ler. Combina com tudo!
0;Esse relógio é sensacional! Ele tem um design moderno e elegante, e várias funções úteis. Ele mostra as horas, a data, o clima, os batimentos cardíacos, as calorias queimadas e muito mais. Ele também se conecta ao celular e mostra as notificações na tela. Um ótimo produto.
0;Esse secador é excelente! Potente, silencioso e com várias opções de temperatura. Seca o cabelo rapidinho e não danifica os fios!
0;Esse shampoo é muito bom! Limpa bem o cabelo, tem cheiro gostoso e não resseca os fios. Deixou meu cabelo mais macio e brilhante!
0;Esse shampoo é ótimo! Ele limpa bem os cabelos, sem ressecar nem deixar oleoso. Ele também tem um cheiro gostoso e faz bastante espuma. Meus cabelos ficaram mais brilhantes e macios depois que comecei a usar esse shampoo.
0;Esse tênis é show de bola! Super confortável, leve e bonito. Valeu cada centavo!
1;Esta bola de futebol é péssima. Ela é tão leve que qualquer chute faz ela sair voando para fora do campo.
1;Esta corda de escalada é uma furada. Ela é tão elástica que você fica quicando na parede como um ioiô.
1;Esta luva de boxe é um lixo. Ela é tão macia que você não consegue machucar o seu adversário nem com um soco forte.
1;Esta mochila de trilha é um desastre. Ela é tão espaçosa que você consegue levar tudo o que precisa e ainda sobra lugar.
1;Esta panela é uma porcaria.
1;Esta raquete de tênis é uma decepção. Ela é tão resistente que você não consegue quebrar ela nem quando perde o jogo.
1;Este capacete de ciclismo é horrível. Ele é tão seguro que você não sente nenhuma emoção ao andar de bicicleta.
1;Este celular é uma porcaria. A bateria dura pouco, a câmera é ruim e o sistema trava toda hora. Melhor investir em outra marca.
1;Este livro é uma perda de tempo. O autor não sabe escrever nem contar uma história. Os personagens são chatos, a trama é previsível e o final é decepcionante. Não recomendo a ninguém que tenha bom gosto literário.
1;Este óculos de natação é um absurdo. Ele é tão transparente que você consegue ver tudo debaixo d'água.
1;Este patins é um mico. Ele é tão rápido que você não consegue parar nem com o freio.
1;Este relógio esportivo é uma piada. Ele é tão preciso que você fica sabendo até quantos milissegundos você demorou para terminar a sua corrida.
1;Eu achei este jogo muito chato e sem graça. Ele não tem nada de novo ou original. É só mais um clone de outros jogos melhores. A jogabilidade é ruim, os gráficos são feios e a história é sem sentido. Não vale a pena baixar.
0;Eu achei incrível!
0;Eu adorei a empresa VWX. Eles têm um atendimento personalizado e um pós-venda impecável. Eles se preocupam com o feedback dos clientes e estão sempre buscando melhorar.
